Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
40,0,0.09663608513424099,2026-03-15 02:00:00+00:00,71486.255265,6.908151849715978,2026-03-18 07:00:00+00:00,73846.85810000001,7.136271266247816,214.07499341522796,0.030988750402759235,Long,Closed,40
41,0,0.1000498723416233,2026-03-20 08:00:00+00:00,71077.75111499999,7.1113199253850325,2026-03-20 11:00:00+00:00,70443.47064500001,7.047860245333139,-77.61886022300132,-0.010914831710203856,Long,Closed,41
42,0,0.09982515477809446,2026-03-21 01:00:00+00:00,70499.82229499999,7.037655672425899,2026-03-21 19:00:00+00:00,70360.80200000001,7.02377794996086,-27.939156088056407,-0.003969952124472609,Long,Closed,42
43,0,0.09904485124112282,2026-03-23 12:00:00+00:00,70787.52607499999,7.011139989825097,2026-03-24 17:00:00+00:00,69203.810785,6.854281144519136,-170.72426644068545,-0.02435042898707478,Long,Closed,43
44,0,0.09663493282009761,2026-03-25 00:00:00+00:00,70876.170375,6.8491139627330995,2026-03-26 05:00:00+00:00,69981.97151,6.7627031154868344,-100.02266432530246,-0.014603737778277098,Long,Closed,44
45,0,0.1008999484687959,2026-03-28 20:00:00+00:00,66939.453,6.754187358228592,2026-03-28 23:00:00+00:00,66343.841485,6.694090187058463,-73.54544871620783,-0.010888867130195783,Long,Closed,45
46,0,0.10005772568685048,2026-03-29 05:00:00+00:00,66805.32597,6.684388980325821,2026-03-29 07:00:00+00:00,66637.6645,6.667613154953374,-30.127827508794738,-0.004507192444584723,Long,Closed,46
47,0,0.0997013054086353,2026-03-29 08:00:00+00:00,66757.362,6.655796137036305,2026-03-29 09:00:00+00:00,66600.692995,6.640176032721254,-28.9160764853282,-0.0043444955178873175,Long,Closed,47
48,0,0.09910325623340217,2026-03-29 12:00:00+00:00,66883.30494,6.628353307204634,2026-03-29 13:00:00+00:00,66547.06982,6.595031311953565,-46.5453798711867,-0.007022163381150465,Long,Closed,48
49,0,0.09796809062167104,2026-03-30 03:00:00+00:00,67207.3869,6.5841793702638824,2026-03-30 21:00:00+00:00,66775.89535,6.5419069669920225,-55.398489610140636,-0.008413879163184422,Long,Closed,49
50,0,0.09609183846927906,2026-03-31 01:00:00+00:00,67972.50927,6.531603381124114,2026-03-31 09:00:00+00:00,66091.92750500001,6.350894821933764,-193.59105739370767,-0.02963913239942947,Long,Closed,50
51,0,0.09350515190693501,2026-03-31 18:00:00+00:00,67887.977025,6.347875604375986,2026-04-02 02:00:00+00:00,66819.56350500001,6.247973435890117,-112.49801752728831,-0.017722152187373677,Long,Closed,51
52,0,0.09315396799409598,2026-04-03 23:00:00+00:00,66997.78215,6.2411092540760364,2026-04-04 01:00:00+00:00,66818.57400000001,6.224415303807135,-29.159474827263537,-0.0046721622135067415,Long,Closed,52
53,0,0.09267318311556089,2026-04-04 06:00:00+00:00,67046.74662,6.213435426817341,2026-04-05 06:00:00+00:00,66768.83888000001,6.187680831939622,-38.15571113700779,-0.006140839731322149,Long,Closed,53
54,0,0.09164024156375206,2026-04-05 17:00:00+00:00,67407.32682,6.177223712950763,2026-04-07 05:00:00+00:00,68634.6655,6.289697326067319,100.00669207671888,0.016189585600896745,Long,Closed,54
55,0,0.0896498245707865,2026-04-07 21:00:00+00:00,69962.60381999999,6.272135158978017,2026-04-12 02:00:00+00:00,71725.46932500001,6.43017574224358,145.33827236392062,0.02317205683233273,Long,Closed,55
56,0,0.08914942467317541,2026-04-13 15:00:00+00:00,71902.52329499999,6.410068584297733,2026-04-15 10:00:00+00:00,73827.81762500001,6.581707466144871,158.6471057955856,0.024749673690572377,Long,Closed,56
57,0,0.08837192441436774,2026-04-15 11:00:00+00:00,74238.88089,6.560632770617303,2026-04-15 15:00:00+00:00,73807.15796000001,6.522480584480421,-51.23529949300557,-0.0078095057724404116,Long,Closed,57
58,0,0.08749466475083577,2026-04-15 18:00:00+00:00,74427.48514499998,6.512007861008897,2026-04-16 14:00:00+00:00,73936.34333500001,6.469035572998517,-55.95333144507317,-0.008592331680078547,Long,Closed,58
59,0,0.08604505595366088,2026-04-16 18:00:00+00:00,75064.22335500001,6.4589052986984825,2026-04-18 13:00:00+00:00,76084.808565,6.546721610199001,74.81068459103042,0.011582564092726129,Long,Closed,59
60,0,0.08619809230299535,2026-04-20 15:00:00+00:00,75754.628385,6.529904449908827,2026-04-21 19:00:00+00:00,74985.91828499999,6.463643105755296,-79.25489170971025,-0.012137220738476591,Long,Closed,60
61,0,0.0845138481416852,2026-04-21 23:00:00+00:00,76374.31807499999,6.454687519714753,2026-04-23 10:00:00+00:00,77364.92818500001,6.5384077921194725,70.7271770923266,0.01095749048676582,Long,Closed,61
62,0,0.08316944893217498,2026-04-23 15:00:00+00:00,78415.94837999999,6.521811214257468,2026-04-23 18:00:00+00:00,77639.810675,6.457260269038146,-77.53001670362794,-0.011887804500401044,Long,Closed,62
63,0,0.08237980520224239,2026-04-23 22:00:00+00:00,78274.41765,6.448231278325693,2026-04-24 06:00:00+00:00,77750.855125,6.4051002995052695,-55.98431039852547,-0.008682118860516376,Long,Closed,63
64,0,0.08165888813621523,2026-04-24 12:00:00+00:00,78314.79783,6.395099315409425,2026-04-24 17:00:00+00:00,77642.869145,6.340230366086352,-67.60427900542385,-0.010571263348876805,Long,Closed,64
65,0,0.08114268966653287,2026-04-26 05:00:00+00:00,78022.30165499999,6.330939410259816,2026-04-27 10:00:00+00:00,77811.084995,6.313800722365498,-29.783428027405876,-0.004704424746055406,Long,Closed,65
66,0,0.08150673694798598,2026-04-29 05:00:00+00:00,77327.02419,6.302673419624625,2026-04-29 16:00:00+00:00,75765.63823,6.17540994490888,-139.74155808053172,-0.022171791044323035,Long,Closed,66
67,0,0.08086657205217472,2026-04-30 16:00:00+00:00,76299.160515,6.170051561305627,2026-05-07 01:00:00+00:00,81127.2161,6.560479866143,377.69777340885906,0.061214686726032856,Long,Closed,67
68,0,0.08136906634230615,2026-05-08 23:00:00+00:00,80233.26658499999,6.528505991614111,2026-05-11 08:00:00+00:00,80727.58601500001,6.568728302108761,27.12507620023927,0.004154867321111241,Long,Closed,68
69,0,0.0808043909627695,2026-05-11 13:00:00+00:00,81112.536,6.554249070924925,2026-05-11 14:00:00+00:00,80912.90331000001,6.5381178729940075,-29.223564875626835,-0.004458720527613292,Long,Closed,69
70,0,0.08009307764478722,2026-05-11 15:00:00+00:00,81486.62294999999,6.526514418945226,2026-05-12 07:00:00+00:00,80824.9673,6.4735203815962885,-65.99407215010255,-0.010111687175397644,Long,Closed,70
71,0,0.07953338016172547,2026-05-13 04:00:00+00:00,81272.57598000001,6.463882682139229,2026-05-13 12:00:00+00:00,80162.67861,6.375608792671349,-101.11338094351963,-0.015642824276947284,Long,Closed,71
72,0,0.07828588279307096,2026-05-14 15:00:00+00:00,81341.88061499999,6.367920931993467,2026-05-15 13:00:00+00:00,78719.210705,6.162602902814687,-217.84855301398136,-0.03421031060851611,Long,Closed,72
73,0,0.07954741725703092,2026-05-20 06:00:00+00:00,77452.81705499999,6.161171556005684,2026-05-21 13:00:00+00:00,77084.11866,6.131842550937503,-41.62201917600527,-0.006755536475108812,Long,Closed,73
74,0,0.07874071235843583,2026-05-21 20:00:00+00:00,77744.66290499999,6.121670139205889,2026-05-22 08:00:00+00:00,77228.74631,6.081046498998322,-52.82635684604264,-0.008629402702984092,Long,Closed,74
75,0,0.0790118061940274,2026-05-23 21:00:00+00:00,76843.39249500001,6.071535235106239,2026-05-26 01:00:00+00:00,76718.60151,6.061675273984937,-21.99317163067345,-0.0036223411013915664,Long,Closed,75
76,0,0.08205954034835236,2026-05-30 12:00:00+00:00,73735.02908999998,6.0506625946973145,2026-05-31 14:00:00+00:00,73565.368915,6.036740358721869,-26.00963892933883,-0.00429864308615244,Long,Closed,76
77,0,0.09761527051099753,2026-06-07 03:00:00+00:00,61731.920535,6.025978122186643,2026-06-09 09:00:00+00:00,62684.01231500001,6.118916818843426,80.7938017149677,0.013407582981008165,Long,Closed,77
78,0,0.09729871349237064,2026-06-11 03:00:00+00:00,62720.824740000004,6.10265555638216,2026-06-11 14:00:00+00:00,62735.2,0.0,-4.70396125226398,-0.000770805628599561,Long,Open,78
