timestamp,Monthly Return
2025-12-31 00:00:00+00:00,-0.1632552968174279
2026-01-31 00:00:00+00:00,-0.037193938620821765
2026-02-28 00:00:00+00:00,-0.0664469738407526
2026-03-31 00:00:00+00:00,-0.10657387167792376
2026-04-30 00:00:00+00:00,-0.03280565711032446
2026-05-31 00:00:00+00:00,-0.02299936233492106
2026-06-30 00:00:00+00:00,0.011983637152344073
