Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
16,0,0.11277916125048333,2026-02-09 12:00:00+00:00,69181.58350499999,7.802240961673306,2026-02-12 14:00:00+00:00,67543.23149,7.617468995589435,-200.1916760419997,-0.025658227812416015,Long,Closed,16
17,0,0.1156503162446184,2026-02-12 19:00:00+00:00,65821.25418,7.612248861533772,2026-02-13 18:00:00+00:00,69095.42500500001,7.990907752884565,363.0557347357363,0.04769362396575073,Long,Closed,17
18,0,0.11497429808925638,2026-02-15 14:00:00+00:00,69205.095255,7.956807251142891,2026-02-16 13:00:00+00:00,68360.90245000001,7.859746775936879,-112.87702923395275,-0.01418622139146669,Long,Closed,18
19,0,0.11556795637953127,2026-02-16 16:00:00+00:00,67922.64434999999,7.8496811994227755,2026-02-20 06:00:00+00:00,67813.54626500001,7.837072956694847,-28.29499688448579,-0.0036046045903832214,Long,Closed,19
20,0,0.11552068692315953,2026-02-22 15:00:00+00:00,67717.98207,7.822827805775887,2026-02-25 03:00:00+00:00,65359.03413500001,7.550320519909433,-287.8804341928527,-0.036800047417670824,Long,Closed,20
21,0,0.11210492155759062,2026-02-26 18:00:00+00:00,67344.185265,7.549614606491559,2026-03-02 18:00:00+00:00,68843.231165,7.717665029523404,152.78314339471473,0.020237210951579054,Long,Closed,21
22,0,0.11502742598560883,2026-03-03 10:00:00+00:00,66893.73015,7.694613593729628,2026-03-04 11:00:00+00:00,71075.8443,8.175671419582907,465.18754083917946,0.06045625750696761,Long,Closed,22
23,0,0.11466801414256839,2026-03-05 19:00:00+00:00,70953.529035,8.136100270849965,2026-03-09 15:00:00+00:00,68829.22817,7.892510909219626,-259.61797281096,-0.03190938707344871,Long,Closed,23
24,0,0.11057797708407073,2026-03-18 16:00:00+00:00,71349.73703999999,7.889709587362631,2026-03-23 15:00:00+00:00,70096.41426,7.75111968971781,-154.23072692286243,-0.019548340178437398,Long,Closed,24
25,0,0.11076471033873134,2026-03-24 15:00:00+00:00,69907.97652,7.743336769603957,2026-03-28 14:00:00+00:00,66708.72895,7.388973039211692,-369.4960402017547,-0.04771793494145301,Long,Closed,25
26,0,0.11148074601593277,2026-03-30 00:00:00+00:00,66313.39012499999,7.392666201979409,2026-03-30 03:00:00+00:00,67140.21310000001,7.4848410440567035,77.29733483007894,0.010455948194897534,Long,Closed,26
27,0,0.11244596287709041,2026-03-31 10:00:00+00:00,66396.56169,7.466025310959594,2026-04-04 12:00:00+00:00,67064.321065,7.541112156852262,60.07970842426674,0.008047080731975187,Long,Closed,27
28,0,0.11234016332516104,2026-04-05 08:00:00+00:00,66966.64658999999,7.523044015258165,2026-04-05 21:00:00+00:00,67519.653285,7.585168877695146,47.016649543254566,0.006249684229932859,Long,Closed,28
29,0,0.10985448369040095,2026-04-06 23:00:00+00:00,68888.08683,7.567665211128769,2026-04-08 01:00:00+00:00,71441.231515,7.848139602286727,265.0585863441515,0.03502514698382151,Long,Closed,29
30,0,0.108984658503589,2026-04-12 05:00:00+00:00,71746.0551,7.819219314052134,2026-04-13 15:00:00+00:00,71830.656705,7.828439591082961,-6.427381875354249,-0.0008219979025019243,Long,Closed,30
31,0,0.10454496071120702,2026-04-16 15:00:00+00:00,74734.538595,7.81311940118394,2026-04-17 10:00:00+00:00,75241.130615,7.86608104401197,37.28244238231442,0.004771774302676399,Long,Closed,31
32,0,0.10293782902648001,2026-04-18 12:00:00+00:00,76245.073485,7.848502338509206,2026-04-20 16:00:00+00:00,75301.07063000002,7.751328734021837,-112.77343556102845,-0.014368784093709416,Long,Closed,32
33,0,0.10221609116960986,2026-04-21 20:00:00+00:00,75736.35925499999,7.741474602462404,2026-04-22 04:00:00+00:00,77484.2385,7.920135986723795,162.99977367120485,0.021055390870795717,Long,Closed,33
34,0,0.1020814556487378,2026-04-25 18:00:00+00:00,77351.6565,7.896169692360672,2026-04-26 08:00:00+00:00,77993.573705,7.961697535053521,49.66997546495544,0.006290388555479851,Long,Closed,34
35,0,0.10345327301838556,2026-04-27 17:00:00+00:00,76781.61162,7.943309029714328,2026-04-29 06:00:00+00:00,76992.54447000001,7.965130723435101,5.913253966448104,0.0007444320678355746,Long,Closed,35
36,0,0.1051421742448966,2026-04-29 19:00:00+00:00,75601.64193,7.948921009003243,2026-05-01 02:00:00+00:00,76554.24373,8.049079633445944,84.16062379915384,0.01058767896973926,Long,Closed,36
37,0,0.10019139059981301,2026-05-07 17:00:00+00:00,80134.56726,8.028793728893106,2026-05-09 20:00:00+00:00,80765.09725,8.091967405406635,47.052915378687445,0.0058605211402250395,Long,Closed,37
38,0,0.10020670697956964,2026-05-12 17:00:00+00:00,80567.953845,8.073449342888125,2026-05-13 04:00:00+00:00,81191.34402,8.135917219489574,46.2585100377912,0.005729708340652788,Long,Closed,38
39,0,0.10203480399418094,2026-05-13 17:00:00+00:00,79554.727485,8.1173510257413,2026-05-14 18:00:00+00:00,81541.19900500002,8.32004025792568,186.25184089955772,0.02294490410835993,Long,Closed,39
40,0,0.10473708463466698,2026-05-15 15:00:00+00:00,79189.845135,8.294113512109107,2026-05-17 11:00:00+00:00,78376.78200500002,8.208955650250532,-101.66093102249393,-0.012256997794164925,Long,Closed,40
41,0,0.10651378123100566,2026-05-18 03:00:00+00:00,76963.112325,8.197632109040569,2026-05-20 07:00:00+00:00,77243.99868,8.22755037680961,13.493085281395018,0.0016459735081928752,Long,Closed,41
42,0,0.106314681310583,2026-05-21 11:00:00+00:00,77227.69455,8.210437734433071,2026-05-23 22:00:00+00:00,76546.157775,8.13798036939873,-88.80578313939962,-0.010816205665497125,Long,Closed,42
43,0,0.10593342098750484,2026-05-24 16:00:00+00:00,76710.03584999999,8.126156521663688,2026-05-29 17:00:00+00:00,73943.94953000001,7.833135535040302,-308.9802786810398,-0.0380229297648017,Long,Closed,43
44,0,0.10621440066493376,2026-05-31 17:00:00+00:00,73746.29472,7.832918494943442,2026-06-07 05:00:00+00:00,61717.22595,6.555258164981548,-1292.0485066227473,-0.16495109804304475,Long,Closed,44
45,0,0.10520992739384667,2026-06-09 01:00:00+00:00,62795.392005,6.606698633513588,2026-06-10 16:00:00+00:00,62188.220335000005,6.542818146197891,-77.03000409601135,-0.011659379119437461,Long,Closed,45
